date,day,campus,weather,count,meal,soup,main_dish,vegetarian,side_dishes,dessert,day_of_week,week_of_month,month,normalized_count,density
2024-05-31,friday,0,27.69,149,1,7,48,65,136,13,4,4,4,0.1311619718309859,Medium
2024-06-01,saturday,0,29.1,59,1,41,24,13,106,302,5,0,5,0.05193661971830986,Low
2024-06-02,sunday,0,32.94,36,1,32,58,23,48,264,6,0,5,0.03169014084507042,Low
2024-06-03,monday,0,31.48,84,1,34,101,61,3,120,0,1,5,0.07394366197183098,Medium
2024-06-04,tuesday,0,32.84,76,1,3,19,1,21,30,1,1,5,0.06690140845070422,Medium
2024-06-05,wednesday,0,28.19,87,1,41,111,6,93,70,2,1,5,0.07658450704225352,Medium
2024-06-06,thursday,0,26.28,67,1,37,27,32,65,292,3,1,5,0.05897887323943662,Low
2024-06-07,friday,0,26.38,60,1,44,21,46,128,271,4,1,5,0.0528169014084507,Low
2024-06-08,saturday,0,25.94,16,1,0,79,60,151,246,5,1,5,0.014084507042253521,Low
2024-06-09,sunday,0,26.69,5,1,18,33,20,26,53,6,1,5,0.0044014084507042256,Low
2024-06-10,monday,0,30.66,22,1,21,67,35,17,201,0,2,5,0.01936619718309859,Low
2024-06-11,tuesday,0,35.44,31,1,32,66,43,103,195,1,2,5,0.027288732394366196,Low
2024-06-12,wednesday,0,31.48,25,1,11,63,64,89,140,2,2,5,0.022007042253521125,Low
2024-06-13,thursday,0,33.6,10,1,42,99,13,12,285,3,2,5,0.008802816901408451,Low
2024-06-14,friday,0,25.36,21,1,25,29,64,130,190,4,2,5,0.018485915492957746,Low
2024-06-16,sunday,0,26.48,2,1,12,42,8,63,307,6,2,5,0.0017605633802816902,Low
2024-06-20,thursday,0,27.44,2,1,27,27,14,17,297,3,3,5,0.0017605633802816902,Low
2024-06-21,friday,0,26.86,3,1,26,16,18,39,13,4,3,5,0.002640845070422535,Low
2024-06-22,saturday,0,25.5,7,1,0,26,58,112,163,5,3,5,0.006161971830985915,Low
2024-06-23,sunday,0,25.77,31,1,15,88,31,183,114,6,3,5,0.027288732394366196,Low
2024-06-24,monday,0,26.48,143,1,35,28,15,90,268,0,4,5,0.12588028169014084,Medium
2024-06-25,tuesday,0,26.86,127,1,13,68,20,110,91,1,4,5,0.11179577464788733,Medium
2024-06-26,wednesday,0,26.56,159,1,25,115,24,81,224,2,4,5,0.13996478873239437,Medium
2024-06-27,thursday,0,25.77,156,1,26,16,18,39,26,3,4,5,0.13732394366197184,Medium
2024-06-28,friday,0,25.95,81,1,12,1,40,12,115,4,4,5,0.07130281690140845,Medium
2024-06-29,saturday,0,26.2,51,1,30,27,14,70,7,5,4,5,0.0448943661971831,Low
2024-06-30,sunday,0,28.31,61,1,12,74,3,145,244,6,4,5,0.05369718309859155,Low
2024-01-01,monday,0,12.73,113,0,15,2,44,178,220,0,0,0,0.0994718309859155,Medium
2024-01-02,tuesday,0,8.33,236,0,46,24,13,3,28,1,0,0,0.20774647887323944,Medium
2024-01-03,wednesday,0,11.88,222,0,7,36,34,142,86,2,0,0,0.1954225352112676,Medium
2024-01-04,thursday,0,11.98,129,0,13,31,48,68,329,3,0,0,0.11355633802816902,Medium
2024-01-05,friday,0,7.76,196,0,12,37,67,168,206,4,0,0,0.17253521126760563,Medium
2024-01-06,saturday,0,11.68,119,0,33,48,69,125,46,5,0,0,0.10475352112676056,Medium
2024-01-07,sunday,0,12.95,104,0,19,62,61,44,22,6,0,0,0.09154929577464789,Medium
2024-01-08,monday,0,7.86,200,0,16,71,72,116,15,0,1,0,0.176056338028169,Medium
2024-01-09,tuesday,0,4.48,116,0,14,30,17,125,218,1,1,0,0.10211267605633803,Medium
2024-01-10,wednesday,0,3.06,170,0,45,102,67,2,172,2,1,0,0.14964788732394366,Medium
2024-01-11,thursday,0,2.76,107,0,15,26,58,184,45,3,1,0,0.09419014084507042,Medium
2024-01-12,friday,0,2.86,63,0,42,24,13,7,331,4,1,0,0.05545774647887324,Low
2024-01-13,saturday,0,1.06,44,0,29,60,25,116,25,5,1,0,0.03873239436619718,Low
2024-01-14,sunday,0,4.6,48,0,46,4,48,88,242,6,1,0,0.04225352112676056,Low
2024-01-15,monday,0,10.08,32,0,29,30,76,12,43,0,2,0,0.028169014084507043,Low
2024-01-16,tuesday,0,7.63,21,0,32,62,61,83,174,1,2,0,0.018485915492957746,Low
2024-01-17,wednesday,0,5.8,43,0,26,59,64,160,147,2,2,0,0.037852112676056336,Low
2024-01-18,thursday,0,14.05,17,0,2,42,41,12,211,3,2,0,0.014964788732394365,Low
2024-01-19,friday,0,13.63,6,0,26,4,34,118,180,4,2,0,0.00528169014084507,Low
2024-01-20,saturday,0,3.98,1,0,15,19,10,7,326,5,2,0,0.0008802816901408451,Low
2024-01-21,sunday,0,4.78,6,0,39,21,46,116,31,6,2,0,0.00528169014084507,Low
2024-01-22,monday,0,4.88,4,0,45,71,12,137,101,0,3,0,0.0035211267605633804,Low
2024-01-23,tuesday,0,4.63,2,0,17,18,66,128,329,1,3,0,0.0017605633802816902,Low
2024-01-24,wednesday,0,4.1,6,0,18,10,5,0,328,2,3,0,0.00528169014084507,Low
2024-01-25,thursday,0,6.66,5,0,34,37,20,148,72,3,3,0,0.0044014084507042256,Low
2024-01-26,friday,0,3.76,2,0,47,6,66,7,56,4,3,0,0.0017605633802816902,Low
2024-01-27,saturday,0,5.3,3,0,29,58,4,154,237,5,3,0,0.002640845070422535,Low
2024-01-28,sunday,0,3.06,3,0,44,4,73,72,211,6,3,0,0.002640845070422535,Low
2024-01-29,monday,0,2.43,5,0,17,70,67,166,100,0,4,0,0.0044014084507042256,Low
2024-01-30,tuesday,0,3.76,7,0,2,36,20,125,232,1,4,0,0.006161971830985915,Low
2024-01-31,wednesday,0,5.26,6,0,15,113,62,148,21,2,4,0,0.00528169014084507,Low
2024-02-01,thursday,0,2.13,4,0,12,27,14,7,334,3,0,1,0.0035211267605633804,Low
2024-02-02,friday,0,6.2,5,0,42,58,4,160,207,4,0,1,0.0044014084507042256,Low
2024-02-03,saturday,0,3.03,6,0,30,109,74,7,8,5,0,1,0.00528169014084507,Low
2024-02-04,sunday,0,8.08,22,0,26,89,31,123,101,6,0,1,0.01936619718309859,Low
2024-02-05,monday,0,12.51,32,0,35,15,45,92,234,0,1,1,0.028169014084507043,Low
2024-02-06,tuesday,0,11.08,35,0,3,26,59,179,261,1,1,1,0.030809859154929578,Low
2024-02-07,wednesday,0,14.11,40,0,42,24,19,7,333,2,1,1,0.035211267605633804,Low
2024-02-08,thursday,0,12.61,46,0,21,21,46,119,319,3,1,1,0.040492957746478875,Low
2024-02-09,friday,0,11.7,34,0,47,19,1,153,209,4,1,1,0.02992957746478873,Low
2024-02-10,saturday,0,15.11,76,0,15,83,71,166,281,5,1,1,0.06690140845070422,Medium
2024-02-11,sunday,0,13.53,98,0,21,62,60,44,152,6,1,1,0.08626760563380281,Medium
2024-02-12,monday,0,11.51,149,0,3,57,47,7,262,0,2,1,0.1311619718309859,Medium
2024-02-13,tuesday,0,6.96,176,0,0,19,1,24,316,1,2,1,0.15492957746478872,Medium
2024-02-14,wednesday,0,7.5,142,0,15,58,4,160,208,2,2,1,0.125,Medium
2024-02-15,thursday,0,6.46,172,0,37,76,69,168,85,3,2,1,0.15140845070422534,Medium
2024-02-16,friday,0,6.13,108,0,29,25,29,94,225,4,2,1,0.09507042253521127,Medium
2024-02-17,saturday,0,5.88,89,0,26,2,31,181,252,5,2,1,0.07834507042253522,Medium
2024-02-18,sunday,0,4.08,170,0,14,71,62,125,103,6,2,1,0.14964788732394366,Medium
2024-02-19,monday,0,6.13,196,0,26,56,34,7,159,0,3,1,0.17253521126760563,Medium
2024-02-20,tuesday,0,4.13,185,0,32,101,18,7,278,1,3,1,0.16285211267605634,Medium
2024-02-21,wednesday,0,3.23,246,0,7,35,20,102,18,2,3,1,0.21654929577464788,Medium
2024-02-22,thursday,0,4.6,146,0,2,80,5,125,196,3,3,1,0.12852112676056338,Medium
2024-02-23,friday,0,10.2,93,0,44,62,61,153,51,4,3,1,0.0818661971830986,Medium
2024-02-24,saturday,0,10.53,77,0,35,30,76,148,255,5,3,1,0.06778169014084508,Medium
2024-02-25,sunday,0,10.8,148,0,32,113,71,94,73,6,3,1,0.13028169014084506,Medium
2024-02-26,monday,0,7.6,153,0,2,21,46,7,18,0,4,1,0.13468309859154928,Medium
2024-02-27,tuesday,0,6.13,165,0,0,121,64,160,47,1,4,1,0.14524647887323944,Medium
2024-02-28,wednesday,0,6.98,203,0,29,27,14,114,303,2,4,1,0.17869718309859156,Medium
2024-02-29,thursday,0,7.23,113,0,37,58,4,46,215,3,4,1,0.0994718309859155,Medium
2024-03-01,friday,0,6.96,95,0,42,92,41,9,195,4,0,2,0.08362676056338028,Medium
2024-03-02,saturday,0,7.53,44,0,2,58,23,45,191,5,0,2,0.03873239436619718,Low
2024-03-03,sunday,0,6.53,139,0,3,32,77,138,275,6,0,2,0.12235915492957747,Medium
2024-03-04,monday,0,7.58,233,0,29,37,42,67,174,0,1,2,0.2051056338028169,Medium
2024-03-05,tuesday,0,7.73,256,0,42,48,67,24,171,1,1,2,0.22535211267605634,Medium
2024-03-06,wednesday,0,6.16,110,0,37,62,61,7,230,2,1,2,0.09683098591549295,Medium
2024-03-07,thursday,0,5.78,210,0,44,11,20,143,199,3,1,2,0.18485915492957747,Medium
2024-03-08,friday,0,5.86,105,0,26,26,58,180,124,4,1,2,0.09242957746478873,Medium
2024-03-09,saturday,0,4.48,85,0,1,48,62,164,13,5,1,2,0.07482394366197183,Medium
2024-03-10,sunday,0,6.88,132,0,0,119,72,7,112,6,1,2,0.11619718309859155,Medium
2024-03-11,monday,0,12.05,151,0,34,24,13,7,305,0,2,2,0.1329225352112676,Medium
2024-03-12,tuesday,0,11.86,47,0,3,54,20,27,24,1,2,2,0.04137323943661972,Low
2024-03-13,wednesday,0,8.51,205,0,27,86,69,173,3,2,2,2,0.18045774647887325,Medium
2024-03-14,thursday,0,8.78,152,0,45,67,18,152,198,3,2,2,0.13380281690140844,Medium
2024-03-15,friday,0,4.96,144,0,32,69,29,128,87,4,2,2,0.1267605633802817,Medium
2024-03-16,saturday,0,6.1,106,0,30,94,20,150,63,5,2,2,0.09330985915492958,Medium
2024-03-17,sunday,0,6.56,166,0,12,103,44,131,129,6,2,2,0.14612676056338028,Medium
2024-03-18,monday,0,7.7,155,0,3,17,9,52,335,0,3,2,0.136443661971831,Medium
2024-03-19,tuesday,0,8.51,210,0,15,63,26,77,72,1,3,2,0.18485915492957747,Medium
2024-03-20,wednesday,0,4.9,189,0,11,50,45,158,182,2,3,2,0.16637323943661972,Medium
2024-03-21,thursday,0,6.23,160,0,42,100,41,125,187,3,3,2,0.14084507042253522,Medium
2024-03-22,friday,0,3.46,95,0,26,13,49,24,162,4,3,2,0.08362676056338028,Medium
2024-03-23,saturday,0,5.18,118,0,8,10,42,66,20,5,3,2,0.10387323943661972,Medium
2024-03-24,sunday,0,10.78,119,0,37,101,34,7,162,6,3,2,0.10475352112676056,Medium
2024-03-25,monday,0,7.1,281,0,4,110,18,30,75,0,4,2,0.24735915492957747,Medium
2024-03-26,tuesday,0,8.18,197,0,30,27,14,7,156,1,4,2,0.17341549295774647,Medium
2024-03-27,wednesday,0,14.28,179,0,42,41,36,87,18,2,4,2,0.15757042253521128,Medium
2024-03-28,thursday,0,14.88,160,0,41,86,20,172,278,3,4,2,0.14084507042253522,Medium
2024-03-29,friday,0,12.95,91,0,2,23,68,138,152,4,4,2,0.0801056338028169,Medium
2024-03-30,saturday,0,19.53,56,0,3,27,14,12,290,5,4,2,0.04929577464788732,Low
2024-03-31,sunday,0,15.53,114,0,0,1,67,7,60,6,4,2,0.10035211267605634,Medium
2024-04-01,monday,0,16.03,188,0,44,10,31,99,81,0,0,3,0.16549295774647887,Medium
2024-04-02,tuesday,0,17.16,109,0,37,76,1,74,137,1,0,3,0.09595070422535211,Medium
2024-04-03,wednesday,0,12.98,86,0,0,21,43,69,232,2,0,3,0.07570422535211267,Medium
2024-04-04,thursday,0,10.43,57,0,3,27,14,33,287,3,0,3,0.05017605633802817,Low
2024-04-05,friday,0,11.26,23,0,26,50,74,12,139,4,0,3,0.020246478873239437,Low
2024-04-06,saturday,0,12.63,28,0,49,11,72,125,80,5,0,3,0.02464788732394366,Low
2024-04-07,sunday,0,10.91,12,0,32,23,68,49,236,6,0,3,0.01056338028169014,Low
2024-04-08,monday,0,10.63,5,0,27,54,40,29,118,0,1,3,0.0044014084507042256,Low
2024-04-09,tuesday,0,11.2,6,0,42,26,58,180,158,1,1,3,0.00528169014084507,Low
2024-04-10,wednesday,0,10.28,2,0,37,48,18,177,311,2,1,3,0.0017605633802816902,Low
2024-04-11,thursday,0,12.16,1,0,21,109,73,67,52,3,1,3,0.0008802816901408451,Low
2024-04-12,friday,0,12.55,5,0,0,101,18,12,251,4,1,3,0.0044014084507042256,Low
2024-04-13,saturday,0,12.48,26,0,3,68,26,125,78,5,1,3,0.022887323943661973,Low
2024-04-14,sunday,0,14.11,77,0,46,119,62,162,110,6,1,3,0.06778169014084508,Medium
2024-04-15,monday,0,16.25,103,0,12,21,11,7,134,0,2,3,0.09066901408450705,Medium
2024-04-16,tuesday,0,20.08,156,0,32,4,34,14,306,1,2,3,0.13732394366197184,Medium
2024-04-17,wednesday,0,18.81,254,0,25,105,31,55,82,2,2,3,0.22359154929577466,Medium
2024-04-18,thursday,0,12.3,226,0,3,75,44,160,95,3,2,3,0.198943661971831,Medium
2024-04-19,friday,0,11.53,132,0,26,78,43,24,213,4,2,3,0.11619718309859155,Medium
2024-04-20,saturday,0,10.2,124,0,42,26,58,176,62,5,2,3,0.10915492957746478,Medium
2024-04-21,sunday,0,12.78,103,0,0,121,64,149,127,6,2,3,0.09066901408450705,Medium
2024-04-22,monday,0,13.61,104,0,37,58,23,31,61,0,3,3,0.09154929577464789,Medium
2024-04-23,tuesday,0,15.51,219,0,14,70,34,56,77,1,3,3,0.19278169014084506,Medium
2024-04-24,wednesday,0,19.61,138,0,12,60,25,146,277,2,3,3,0.12147887323943662,Medium
2024-04-25,thursday,0,17.23,113,0,34,24,13,7,304,3,3,3,0.0994718309859155,Medium
2024-04-26,friday,0,13.38,63,0,47,76,1,67,153,4,3,3,0.05545774647887324,Low
2024-04-27,saturday,0,12.51,105,0,15,120,73,7,0,5,3,3,0.09242957746478873,Medium
2024-04-28,sunday,0,13.38,118,0,24,19,1,72,202,6,3,3,0.10387323943661972,Medium
2024-04-29,monday,0,13.01,226,0,15,0,29,125,153,0,4,3,0.198943661971831,Medium
2024-04-30,tuesday,0,13.66,134,0,3,31,49,102,26,1,4,3,0.11795774647887323,Medium
2024-05-01,wednesday,0,12.63,125,0,26,8,34,13,37,2,0,4,0.11003521126760564,Medium
2024-05-02,thursday,0,14.26,128,0,15,27,14,7,301,3,0,4,0.11267605633802817,Medium
2024-05-03,friday,0,14.13,120,0,0,26,59,111,265,4,0,4,0.1056338028169014,Medium
2024-05-04,saturday,0,12.58,58,0,3,30,76,10,240,5,0,4,0.051056338028169015,Low
2024-05-05,sunday,0,10.43,107,0,37,51,62,141,193,6,0,4,0.09419014084507042,Medium
2024-05-06,monday,0,10.86,123,0,22,72,33,46,212,0,1,4,0.10827464788732394,Medium
2024-05-07,tuesday,0,15.13,211,0,32,35,18,132,25,1,1,4,0.1857394366197183,Medium
2024-05-08,wednesday,0,14.51,49,0,27,60,26,24,98,2,1,4,0.043133802816901406,Low
2024-05-09,thursday,0,13.95,241,0,47,55,36,125,274,3,1,4,0.21214788732394366,Medium
2024-05-10,friday,0,13.13,80,0,37,24,13,12,288,4,1,4,0.07042253521126761,Medium
2024-05-11,saturday,0,11.38,94,0,21,14,31,32,254,5,1,4,0.08274647887323944,Medium
2024-05-12,sunday,0,13.43,114,0,0,85,62,11,123,6,1,4,0.10035211267605634,Medium
2024-05-13,monday,0,10.58,128,0,3,62,61,28,248,0,2,4,0.11267605633802817,Medium
2024-05-14,tuesday,0,11.28,163,0,46,69,29,125,164,1,2,4,0.14348591549295775,Medium
2024-05-15,wednesday,0,12.05,70,0,30,18,66,7,10,2,2,4,0.061619718309859156,Low
2024-05-16,thursday,0,13.05,53,0,32,58,23,155,189,3,2,4,0.04665492957746479,Low
2024-05-17,friday,0,13.88,100,0,30,8,76,7,314,4,2,4,0.0880281690140845,Medium
2024-05-18,saturday,0,14.61,59,0,0,81,26,132,131,5,2,4,0.05193661971830986,Low
2024-05-19,sunday,0,14.28,58,0,3,62,61,59,337,6,2,4,0.051056338028169015,Low
2024-05-20,monday,0,14.63,64,0,21,57,47,73,40,0,3,4,0.056338028169014086,Low
2024-05-21,tuesday,0,14.83,126,0,47,73,14,101,126,1,3,4,0.11091549295774648,Medium
2024-05-22,wednesday,0,15.63,91,0,26,99,13,73,291,2,3,4,0.0801056338028169,Medium
2024-05-23,thursday,0,15.03,35,0,1,58,23,54,75,3,3,4,0.030809859154929578,Low
2024-05-24,friday,0,15.58,161,0,2,10,18,84,74,4,3,4,0.14172535211267606,Medium
2024-05-25,saturday,0,15.98,103,0,34,77,38,136,84,5,3,4,0.09066901408450705,Medium
2024-05-26,sunday,0,15.18,173,0,32,105,34,17,13,6,3,4,0.1522887323943662,Medium
2024-05-27,monday,0,14.53,151,0,20,31,49,159,48,0,4,4,0.1329225352112676,Medium
2024-05-28,tuesday,0,15.63,80,0,24,78,40,62,32,1,4,4,0.07042253521126761,Medium
2024-05-29,wednesday,0,18.94,49,0,27,19,1,17,325,2,4,4,0.043133802816901406,Low
2024-05-30,thursday,0,20.25,48,0,9,17,34,170,249,3,4,4,0.04225352112676056,Low
2024-05-31,friday,0,21.36,59,0,3,76,1,17,324,4,4,4,0.05193661971830986,Low
2024-06-01,saturday,0,23.38,73,0,12,64,44,132,195,5,0,5,0.06426056338028169,Low
2024-06-02,sunday,0,23.4,46,0,47,9,34,12,22,6,0,5,0.040492957746478875,Low
2024-06-03,monday,0,24.06,41,0,15,26,58,171,216,0,1,5,0.03609154929577465,Low
2024-06-04,tuesday,0,27.48,22,0,15,25,29,139,168,1,1,5,0.01936619718309859,Low
2024-06-05,wednesday,0,23.23,26,0,42,29,64,46,273,2,1,5,0.022887323943661973,Low
2024-06-06,thursday,0,22.2,26,0,26,93,65,108,25,3,1,5,0.022887323943661973,Low
2024-06-07,friday,0,21.56,25,0,12,82,36,100,253,4,1,5,0.022007042253521125,Low
2024-06-08,saturday,0,21.36,7,0,21,87,21,61,41,5,1,5,0.006161971830985915,Low
2024-06-12,wednesday,0,24.77,1,0,12,8,17,22,325,2,2,5,0.0008802816901408451,Low
2024-06-18,tuesday,0,22.6,2,0,3,91,13,17,241,1,3,5,0.0017605633802816902,Low
2024-06-22,saturday,0,21.7,12,0,38,75,35,35,58,5,3,5,0.01056338028169014,Low
2024-06-23,sunday,0,21.98,26,0,32,18,53,17,296,6,3,5,0.022887323943661973,Low
2024-06-24,monday,0,22.0,70,0,42,69,30,67,130,0,4,5,0.061619718309859156,Low
2024-06-25,tuesday,0,22.28,37,0,27,62,61,161,88,1,4,5,0.032570422535211266,Low
2024-06-26,wednesday,0,22.38,83,0,12,76,1,12,309,2,4,5,0.07306338028169014,Medium
2024-06-27,thursday,0,21.78,52,0,3,99,13,75,287,3,4,5,0.045774647887323945,Low
2024-06-28,friday,0,22.81,55,0,48,30,17,109,106,4,4,5,0.04841549295774648,Low
2024-06-29,saturday,0,22.77,67,0,29,6,67,109,229,5,4,5,0.05897887323943662,Low
2024-06-30,sunday,0,23.16,53,0,47,48,41,106,94,6,4,5,0.04665492957746479,Low
2024-09-02,monday,0,24.0805,17,1,43,93,37,78,173,0,1,6,0.014964788732394365,Low
2024-09-02,monday,5,24.0805,268,1,43,93,37,78,173,0,1,6,0.11536805854498493,Low
2024-09-02,monday,1,24.0805,106,1,43,93,37,78,173,0,1,6,0.04563065002152389,Low
2024-09-02,monday,2,24.113,29,1,43,93,37,78,173,0,1,6,0.0625,Very Low
2024-09-02,monday,4,24.064999,20,1,43,93,37,78,173,0,1,6,0.1111111111111111,Very Low
2024-09-02,monday,3,23.84,54,1,43,93,37,78,173,0,1,6,0.15126050420168066,Low
2024-09-03,tuesday,0,28.905499,32,1,26,96,21,20,38,1,1,6,0.028169014084507043,Low
2024-09-03,tuesday,5,28.905499,241,1,26,96,21,20,38,1,1,6,0.1037451571244081,Low
2024-09-03,tuesday,1,28.905499,114,1,26,96,21,20,38,1,1,6,0.04907447266465777,Low
2024-09-03,tuesday,2,28.938,44,1,26,96,21,20,38,1,1,6,0.09482758620689655,Very Low
2024-09-03,tuesday,4,27.314999,11,1,26,96,21,20,38,1,1,6,0.06111111111111111,Very Low
2024-09-03,tuesday,3,28.664999,50,1,26,96,21,20,38,1,1,6,0.1400560224089636,Low
2024-09-04,wednesday,0,26.755499,28,1,30,114,18,135,276,2,1,6,0.02464788732394366,Low
2024-09-04,wednesday,5,26.755499,281,1,30,114,18,135,276,2,1,6,0.12096427034007749,Low
2024-09-04,wednesday,1,26.755499,138,1,30,114,18,135,276,2,1,6,0.0594059405940594,Low
2024-09-04,wednesday,2,26.788,52,1,30,114,18,135,276,2,1,6,0.11206896551724138,Very Low
2024-09-04,wednesday,4,26.39,14,1,30,114,18,135,276,2,1,6,0.07777777777777778,Very Low
2024-09-04,wednesday,3,26.515,56,1,30,114,18,135,276,2,1,6,0.1568627450980392,Low
2024-09-05,thursday,0,26.780499,22,1,12,86,20,173,135,3,1,6,0.01936619718309859,Low
2024-09-05,thursday,5,26.780499,249,1,12,86,20,173,135,3,1,6,0.10718897976754198,Low
2024-09-05,thursday,1,26.780499,125,1,12,86,20,173,135,3,1,6,0.05380972879896685,Low
2024-09-05,thursday,2,26.813,34,1,12,86,20,173,135,3,1,6,0.07327586206896551,Very Low
2024-09-05,thursday,4,24.965,12,1,12,86,20,173,135,3,1,6,0.06666666666666667,Very Low
2024-09-05,thursday,3,26.54,47,1,12,86,20,173,135,3,1,6,0.13165266106442577,Low
2024-09-06,friday,0,27.380499,29,1,29,44,2,17,151,4,1,6,0.025528169014084508,Low
2024-09-06,friday,5,27.380499,313,1,29,44,2,17,151,4,1,6,0.134739560912613,Low
2024-09-06,friday,1,27.380499,150,1,29,44,2,17,151,4,1,6,0.06457167455876023,Medium
2024-09-06,friday,2,27.413,37,1,29,44,2,17,151,4,1,6,0.07974137931034483,Very Low
2024-09-06,friday,4,25.54,15,1,29,44,2,17,151,4,1,6,0.08333333333333333,Very Low
2024-09-06,friday,3,27.14,62,1,29,44,2,17,151,4,1,6,0.17366946778711484,Low
2024-09-09,monday,0,25.755499,47,1,20,69,28,107,54,0,2,6,0.04137323943661972,Low
2024-09-09,monday,5,25.755499,351,1,20,69,28,107,54,0,2,6,0.15109771846749892,Low
2024-09-09,monday,1,25.755499,85,1,20,69,28,107,54,0,2,6,0.03659061558329746,Low
2024-09-09,monday,2,25.788,42,1,20,69,28,107,54,0,2,6,0.09051724137931035,Very Low
2024-09-09,monday,4,24.765,17,1,20,69,28,107,54,0,2,6,0.09444444444444444,Very Low
2024-09-09,monday,3,25.515,61,1,20,69,28,107,54,0,2,6,0.17086834733893558,Low
2024-09-10,tuesday,0,27.280499,34,1,6,27,14,17,332,1,2,6,0.02992957746478873,Low
2024-09-10,tuesday,5,27.280499,243,1,6,27,14,17,332,1,2,6,0.10460611278519157,Low
2024-09-10,tuesday,1,27.280499,50,1,6,27,14,17,332,1,2,6,0.02152389151958674,Low
2024-09-10,tuesday,2,27.313,32,1,6,27,14,17,332,1,2,6,0.06896551724137931,Very Low
2024-09-10,tuesday,4,25.54,12,1,6,27,14,17,332,1,2,6,0.06666666666666667,Very Low
2024-09-10,tuesday,3,27.04,58,1,6,27,14,17,332,1,2,6,0.16246498599439776,Low
2024-09-11,wednesday,0,27.3055,57,1,5,70,73,95,109,2,2,6,0.05017605633802817,Low
2024-09-11,wednesday,5,27.3055,295,1,5,70,73,95,109,2,2,6,0.12699095996556178,Low
2024-09-11,wednesday,1,27.3055,86,1,5,70,73,95,109,2,2,6,0.03702109341368919,Low
2024-09-11,wednesday,2,27.338001,48,1,5,70,73,95,109,2,2,6,0.10344827586206896,Very Low
2024-09-11,wednesday,4,27.665,17,1,5,70,73,95,109,2,2,6,0.09444444444444444,Very Low
2024-09-11,wednesday,3,27.064999,60,1,5,70,73,95,109,2,2,6,0.16806722689075632,Low
2024-09-12,thursday,0,28.2305,30,1,11,112,21,20,245,3,2,6,0.02640845070422535,Low
2024-09-12,thursday,5,28.2305,317,1,11,112,21,20,245,3,2,6,0.13646147223417995,Low
2024-09-12,thursday,1,28.2305,94,1,11,112,21,20,245,3,2,6,0.04046491605682307,Low
2024-09-12,thursday,2,28.263,36,1,11,112,21,20,245,3,2,6,0.07758620689655173,Very Low
2024-09-12,thursday,4,27.59,22,1,11,112,21,20,245,3,2,6,0.12222222222222222,Low
2024-09-12,thursday,3,27.99,62,1,11,112,21,20,245,3,2,6,0.17366946778711484,Low
2024-09-13,friday,0,30.005499,29,1,15,49,35,117,13,4,2,6,0.025528169014084508,Low
2024-09-13,friday,5,30.005499,250,1,15,49,35,117,13,4,2,6,0.1076194575979337,Low
2024-09-13,friday,1,30.005499,67,1,15,49,35,117,13,4,2,6,0.028842014636246232,Low
2024-09-13,friday,2,30.038,41,1,15,49,35,117,13,4,2,6,0.08836206896551724,Very Low
2024-09-13,friday,4,29.539999,11,1,15,49,35,117,13,4,2,6,0.06111111111111111,Very Low
2024-09-13,friday,3,29.765,59,1,15,49,35,117,13,4,2,6,0.16526610644257703,Low
2024-09-16,monday,0,23.3055,35,1,3,105,18,136,148,0,3,6,0.030809859154929578,Low
2024-09-16,monday,5,23.3055,407,1,3,105,18,136,148,0,3,6,0.17520447696943608,Low
2024-09-16,monday,1,23.3055,107,1,3,105,18,136,148,0,3,6,0.04606112785191563,Low
2024-09-16,monday,2,23.338001,70,1,3,105,18,136,148,0,3,6,0.15086206896551724,Low
2024-09-16,monday,4,21.99,14,1,3,105,18,136,148,0,3,6,0.07777777777777778,Very Low
2024-09-16,monday,3,23.064999,69,1,3,105,18,136,148,0,3,6,0.19327731092436976,Low
2024-09-17,tuesday,0,23.2305,31,1,7,35,57,129,5,1,3,6,0.027288732394366196,Low
2024-09-17,tuesday,5,23.2305,386,1,7,35,57,129,5,1,3,6,0.16616444253120966,Low
2024-09-17,tuesday,1,23.2305,7,1,7,35,57,129,5,1,3,6,0.003013344812742144,Low
2024-09-17,tuesday,2,23.263,45,1,7,35,57,129,5,1,3,6,0.09698275862068965,Very Low
2024-09-17,tuesday,4,22.515,9,1,7,35,57,129,5,1,3,6,0.05,Very Low
2024-09-17,tuesday,3,22.99,61,1,7,35,57,129,5,1,3,6,0.17086834733893558,Low
2024-09-18,wednesday,0,22.4805,38,1,29,65,2,42,141,2,3,6,0.03345070422535211,Low
2024-09-18,wednesday,5,22.4805,411,1,29,65,2,42,141,2,3,6,0.17692638829100302,Low
2024-09-18,wednesday,1,22.4805,131,1,29,65,2,42,141,2,3,6,0.056392595781317265,Low
2024-09-18,wednesday,2,22.513,66,1,29,65,2,42,141,2,3,6,0.14224137931034483,Low
2024-09-18,wednesday,4,21.939999,17,1,29,65,2,42,141,2,3,6,0.09444444444444444,Very Low
2024-09-18,wednesday,3,22.24,68,1,29,65,2,42,141,2,3,6,0.19047619047619047,Low
2024-09-19,thursday,0,21.8305,58,1,47,30,76,12,157,3,3,6,0.051056338028169015,Low
2024-09-19,thursday,5,21.8305,267,1,47,30,76,12,157,3,3,6,0.1149375807145932,Low
2024-09-19,thursday,1,21.8305,111,1,47,30,76,12,157,3,3,6,0.04778303917348257,Low
2024-09-19,thursday,2,21.863,46,1,47,30,76,12,157,3,3,6,0.09913793103448276,Very Low
